n_cases,cwad_n,cwad_d,cwad_rmse,swad_n,swad_d,swad_rmse,score,subset_type,included,excluded
11,58,0.9880417784153989,604.4707403017119,52,0.9772218281724413,552.8850082089126,0.43017169857728554,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2201_1; UFJA2201_3
8,35,0.9814015462789691,662.0496397928033,29,0.9841340306193368,399.9955833528719,0.4301727492854571,subset_min_8,UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFJA2101_2; UFJA2201_2; UFJA2201_4
8,32,0.9925692929604288,410.80977923363946,29,0.9670700679055312,583.6813885047244,0.43017903031512883,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_3
8,42,0.9822819991445888,661.7858471158723,36,0.9816127715602955,464.0053664690761,0.43018469993355146,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_4; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_4
13,65,0.9868425984539919,601.0312618366851,57,0.9751725000591313,556.360142152296,0.4301891616938624,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_1
13,65,0.9868425984539919,601.0312618366851,57,0.9751725000591313,556.360142152296,0.4301891616938624,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_1
13,65,0.9868425984539919,601.0312618366851,57,0.9751725000591313,556.360142152296,0.4301891616938624,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_1
8,34,0.9923881732408136,394.9699584773895,30,0.964580641924851,577.6930215716764,0.43018958890237213,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2201_1; UFJA2201_2,UFCI2101_1; UFCI2201_2; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4
9,31,0.9892726447324195,461.290890706252,30,0.9583222399439573,597.4977932822259,0.43019855173742033,subset_min_8,UFCI2101_3; UFCI2201_1; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2
8,38,0.9924822189027563,468.97263397058055,36,0.973032719552896,594.550579203787,0.4302138445234932,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1
8,36,0.9830499293482292,664.5349068190478,32,0.9836605707482367,416.699571357468,0.43022218225669007,subset_min_8,UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_4; UFJA2101_4; UFJA2201_2; UFJA2201_4
10,54,0.9887766125130043,598.0847676739974,47,0.97883363328174,557.1810710889564,0.43027017884394053,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_3,UFCI2101_3; UFCI2201_1; UFJA2101_4; UFJA2201_1; UFJA2201_4
10,54,0.9887766125130043,598.0847676739974,47,0.97883363328174,557.1810710889564,0.43027017884394053,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_3,UFCI2101_3; UFCI2201_1; UFJA2101_4; UFJA2201_1; UFJA2201_4
11,56,0.9877759342271041,602.4418646441541,48,0.9774371041645663,554.5054195157937,0.43027486697658035,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFJA2101_2; UFJA2101_4; UFJA2201_1
11,56,0.9877759342271041,602.4418646441541,48,0.9774371041645663,554.5054195157937,0.43027486697658035,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFJA2101_2; UFJA2101_4; UFJA2201_1
8,44,0.9911075570633817,459.9035506163634,40,0.9690365792726829,594.8866918212137,0.4302861075766157,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2,UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_3; UFJA2201_4
9,37,0.990123635839671,456.15537734415784,33,0.9630490339291784,595.8851239650959,0.43028980235581665,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2101_4
13,64,0.9860387049714691,603.6510036959315,57,0.9743460765673408,554.8040794138076,0.4303106519600368,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_3
13,64,0.9860387049714691,603.6510036959315,57,0.9743460765673408,554.8040794138076,0.4303106519600368,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_3
13,64,0.9860387049714691,603.6510036959315,57,0.9743460765673408,554.8040794138076,0.4303106519600368,subset_min_12,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_3
9,33,0.990318332436961,473.8733757120092,32,0.9637947184089319,597.1521796455087,0.4303106728614187,subset_min_8,UFCI2101_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_3
8,32,0.9922906809071101,411.3367030384099,29,0.9662810338040824,584.1695578526536,0.43032138928034996,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_3; UFJA2101_4; UFJA2201_1
9,35,0.990561935283947,463.905006877863,33,0.9636170995809162,596.5539320487671,0.4303382830403583,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4
10,56,0.9882873483717721,594.2377842512022,48,0.9775520079598229,560.407337311743,0.4303511305070577,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFJA2101_1; UFJA2201_1; UFJA2201_4
10,56,0.9882873483717721,594.2377842512022,48,0.9775520079598229,560.407337311743,0.4303511305070577,subset_min_10,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFJA2101_1; UFJA2201_1; UFJA2201_4
9,48,0.9818179149408722,659.0376563085395,42,0.9796579364512181,476.22947098145056,0.4303565967762969,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_4,UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3
9,34,0.9898159916045122,468.22101910575907,33,0.9617177303771256,597.3757510268549,0.4303569228885642,subset_min_8,UFCI2101_2; UFCI2201_1; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3
8,41,0.9920480311425887,468.13390855354817,39,0.9712279508063384,595.0349935385303,0.43036443395493623,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2201_3; UFJA2201_4
8,40,0.9923354192925983,458.60866317534504,36,0.9729280092194846,593.7501828799734,0.43036584058183885,subset_min_8,UFCI2101_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_4; UFJA2201_1
9,33,0.9896352484269451,446.04661778676626,30,0.9597470804151507,595.177958310947,0.43036988011969346,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_4
8,31,0.9928373256430654,419.8811658814688,29,0.9675319319866057,586.7536990410968,0.43040054229133523,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1
8,34,0.9920383551442882,400.1174198612554,30,0.9636636633207052,580.3931826500785,0.43040345608857733,subset_min_8,UFCI2101_2; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_2,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFJA2101_2; UFJA2101_3; UFJA2201_3; UFJA2201_4
8,38,0.9923578720953958,457.2265998262692,36,0.9712358276524252,594.0035364072775,0.4304147247489792,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_4
9,43,0.9898069615221018,481.011020270169,39,0.9672178435451023,596.6702568546326,0.4304241133850014,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2201_3
9,41,0.9908616771240109,481.0431910389331,39,0.9688276874578128,596.2025773122784,0.4304328055366586,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4
8,38,0.9926683856828388,465.84036204086016,36,0.9732931351031842,594.3654878467347,0.43045739449957254,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_1
9,48,0.9833847625221472,659.7403417391133,43,0.9804298881362625,472.9187817588608,0.4304586354398514,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_4,UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3
11,59,0.9880523285050136,599.1775539324085,51,0.977436734665233,557.0415393556325,0.430464701889057,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_3; UFJA2101_4; UFJA2201_1
11,59,0.9880523285050136,599.1775539324085,51,0.977436734665233,557.0415393556325,0.430464701889057,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_3; UFJA2101_4; UFJA2201_1
13,63,0.9870294044625108,605.2715182312984,56,0.9760731263058834,552.9618481693784,0.4304860683878052,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFJA2101_4
13,63,0.9870294044625108,605.2715182312984,56,0.9760731263058834,552.9618481693784,0.4304860683878052,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFJA2101_4
13,63,0.9870294044625108,605.2715182312984,56,0.9760731263058834,552.9618481693784,0.4304860683878052,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFJA2101_4
8,42,0.9920547762143371,458.90713569313795,40,0.9705605620572202,594.4293405782954,0.4305003350448999,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3; UFJA2101_4; UFJA2201_4
8,37,0.9918387824977359,473.0327406355063,36,0.9716224412588731,595.3064917594477,0.4305086455174493,subset_min_8,UFCI2101_1; UFCI2101_2; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3; UFJA2201_1
8,42,0.991502790122636,466.49389142946563,40,0.9695181646753651,595.439437921225,0.4305104960770963,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2,UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_3; UFJA2201_4
8,44,0.9919714275058442,452.210736760886,40,0.9708072069869381,593.5275593972392,0.4305107758835588,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2,UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_3; UFJA2201_4
10,55,0.9878503531484801,596.307787168049,48,0.9771253806670872,559.264309230062,0.4305234844900048,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2201_1; UFJA2201_4
10,55,0.9878503531484801,596.307787168049,48,0.9771253806670872,559.264309230062,0.4305234844900048,subset_min_10,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2201_1; UFJA2201_4
8,47,0.9826127557750407,657.39255399314,39,0.9796291843843552,481.0133406823306,0.43052676394735223,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_4; UFJA2201_1; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_3
11,59,0.9874754594738288,598.2492193139046,51,0.9760379470488475,558.2671695997158,0.4305290083793151,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_2,UFJA2101_2; UFJA2101_3; UFJA2201_3; UFJA2201_4
11,59,0.9874754594738288,598.2492193139046,51,0.9760379470488475,558.2671695997158,0.4305290083793151,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_2,UFJA2101_2; UFJA2101_3; UFJA2201_3; UFJA2201_4
8,31,0.9924295923731108,423.1794856609821,29,0.9662324613660243,588.1848615146757,0.4305433255192673,subset_min_8,UFCI2201_1; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2201_1
11,56,0.988063679397813,601.5769430883208,48,0.9777717752945958,555.2023780680632,0.43055975300308036,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_2; UFJA2101_4; UFJA2201_1
11,56,0.988063679397813,601.5769430883208,48,0.9777717752945958,555.2023780680632,0.43055975300308036,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_2; UFJA2101_4; UFJA2201_1
9,44,0.9903352644330918,490.51946937679253,42,0.9683788856564568,596.2595849404295,0.4305813663417498,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2201_3
8,31,0.9929284885839956,413.97018454925103,28,0.9688099786355169,584.5660323642402,0.43058504200865316,subset_min_8,UFCI2101_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_3; UFJA2101_4; UFJA2201_1
9,47,0.9906724595249645,479.0811519683331,42,0.9693750838919213,596.1589493127783,0.43059361052462497,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2101_4
13,64,0.9863991965123039,602.8957830091562,57,0.9747564728903171,555.39073441424,0.43059402571951605,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_3
13,64,0.9863991965123039,602.8957830091562,57,0.9747564728903171,555.39073441424,0.43059402571951605,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_3
13,64,0.9863991965123039,602.8957830091562,57,0.9747564728903171,555.39073441424,0.43059402571951605,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_3
9,41,0.9906479881720036,483.8557530641824,39,0.9685197162681276,596.372906608628,0.43060885465764354,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFJA2101_1; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4
8,41,0.991773277668931,468.4948989368299,39,0.9705407453689388,595.3911073962427,0.43066458044996914,subset_min_8,UFCI2101_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_3; UFJA2201_4
10,40,0.9814689221186426,665.9711069917084,36,0.9814531767570667,422.23822485021583,0.4306649961340954,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2201_2
10,40,0.9814689221186426,665.9711069917084,36,0.9814531767570667,422.23822485021583,0.4306649961340954,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2201_2
8,33,0.9947040223370639,348.6839624755715,30,0.971338905966683,544.8272185796209,0.43066704555722196,subset_min_8,UFCI2101_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2201_1; UFJA2201_3; UFJA2201_4
8,34,0.991791687903726,467.2112356308153,33,0.9709167525074958,595.2293898748542,0.4306929343357574,subset_min_8,UFCI2101_1; UFCI2101_3; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1
8,40,0.9838507925170674,665.0583943063378,36,0.9844272839207195,433.54890400918174,0.43071015350359465,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3
9,35,0.9907228525139208,460.4658379125695,33,0.9638229143215326,596.3526896676341,0.43072797886193775,subset_min_8,UFCI2101_2; UFCI2201_1; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_4
8,44,0.9916995601782569,452.55895881894827,40,0.9701380194115838,593.8756543371604,0.4307441043245855,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_3; UFJA2101_4; UFJA2201_4
8,41,0.991789180515456,457.1291048585206,37,0.9712662706644092,594.2230889543196,0.4307750760062887,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1
9,40,0.9912193096395873,485.9012363491635,38,0.9702550419000506,595.9830277153096,0.43079899339488464,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_4
9,38,0.981062207688371,665.8563527665902,33,0.9812080457085127,417.831075659674,0.43079926839689137,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_2
8,39,0.9921634221064104,464.1243962262104,37,0.9716891970145151,594.8212964561017,0.43080439863702297,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1
